sample_name	amplicon_number	No amp/Invalid	Non-cyclic	Integration	Hybrid	Cyclic
NCIH1792_LUNG	amplicon11	0.0	1.0	0.0	0.0	0.0
NCIH1792_LUNG	amplicon12	0.0	1.0	0.0	0.0	0.0
NCIH1792_LUNG	amplicon13	0.0	1.0	0.0	0.0	0.0
NCIH1792_LUNG	amplicon14	1.0	0.0	0.0	0.0	0.0
NCIH1792_LUNG	amplicon1	0.185	0.36444444444444446	0.4033333333333333	0.0	0.04722222222222222
NCIH1792_LUNG	amplicon2	0.0925925925925926	0.0	0.3148148148148148	0.0	0.5925925925925926
NCIH1792_LUNG	amplicon3	1.0	0.0	0.0	0.0	0.0
NCIH1792_LUNG	amplicon4	0.0	1.0	0.0	0.0	0.0
NCIH1792_LUNG	amplicon5	0.11309523809523808	0.4047619047619047	0.42857142857142866	0.03571428571428571	0.017857142857142856
NCIH1792_LUNG	amplicon6	0.28253968253968254	0.3396825396825397	0.37777777777777777	0.0	0.0
NCIH1792_LUNG	amplicon7	0.16666666666666666	0.12916666666666662	0.6250000000000001	0.0	0.07916666666666665
NCIH1792_LUNG	amplicon8	0.14820512820512818	0.3056410256410257	0.4507692307692308	0.06666666666666667	0.02871794871794871
NCIH1792_LUNG	amplicon9	0.0	0.0404040404040404	0.2525252525252526	0.0	0.707070707070707
NCIH1793_LUNG	amplicon1	0.006666666666666666	0.07666666666666666	0.48999999999999994	0.0	0.42666666666666664
NCIH1793_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
NCIH1836_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH1836_LUNG	amplicon2	0.18254753183324615	0.3081458224315367	0.39009113901971043	0.09407727193441479	0.025138234781091926
NCIH1836_LUNG	amplicon3	0.0	0.75	0.25	0.0	0.0
NCIH1836_LUNG	amplicon4	0.0	0.0	0.0	0.0	0.0
NCIH1836_LUNG	amplicon5	0.0	0.0	0.0	0.0	0.0
NCIH1869_LUNG	amplicon1	0.11229166666666666	0.3661111111111112	0.4302777777777777	0.06564814814814814	0.025671296296296293
NCIH1869_LUNG	amplicon2	0.3333333333333333	0.16666666666666666	0.5	0.0	0.0
NCIH1876_LUNG	amplicon1	0.4444444444444444	0.0	0.4444444444444444	0.0	0.1111111111111111
NCIH1876_LUNG	amplicon2	0.0	1.0	0.0	0.0	0.0
NCIH1876_LUNG	amplicon3	0.21944444444444447	0.41944444444444445	0.36111111111111105	0.0	0.0
NCIH1876_LUNG	amplicon4	0.051793981481481476	0.6811342592592591	0.24710648148148143	0.01736111111111111	0.002604166666666666
NCIH1876_LUNG	amplicon5	0.0625	0.5625	0.375	0.0	0.0
NCIH1876_LUNG	amplicon6	0.3148148148148148	0.0787037037037037	0.48148148148148145	0.08333333333333333	0.041666666666666664
NCIH1930_LUNG	amplicon1	0.5074001774622893	0.05440482352361233	0.40479936902297153	0.022843463472345456	0.010552166518781424
NCIH1963_LUNG	amplicon1	0.029625000000000002	0.03379166666666667	0.20575000000000002	0.23191666666666663	0.4989166666666667
NCIH1963_LUNG	amplicon2	0.0	0.33333333333333337	0.5000000000000001	0.0	0.16666666666666669
NCIH196_LUNG	amplicon1	0.11111111111111109	0.4444444444444444	0.4444444444444444	0.0	0.0
NCIH196_LUNG	amplicon2	0.0	1.0	0.0	0.0	0.0
NCIH1975_LUNG	amplicon1	0.026944444444444444	0.5411111111111111	0.22944444444444445	0.17555555555555558	0.026944444444444444
NCIH1975_LUNG	amplicon2	0.5	0.0	0.5	0.0	0.0
NCIH2029_LUNG	amplicon1	0.3304450113378684	0.007638180272108843	0.4910898526077098	0.0	0.17082695578231288
NCIH2029_LUNG	amplicon2	0.07017637700241386	0.1862321633606196	0.3462715535872217	0.2652001208596831	0.13211978519006173
NCIH2029_LUNG	amplicon3	0.0	0.0	0.0	0.0	0.0
NCIH2030_LUNG	amplicon1	0.0	0.6	0.225	0.1	0.075
NCIH2030_LUNG	amplicon2	0.0	1.0	0.0	0.0	0.0
NCIH2030_LUNG	amplicon3	0.0	1.0	0.0	0.0	0.0
NCIH2030_LUNG	amplicon4	0.04761904761904762	0.5952380952380952	0.3571428571428572	0.0	0.0
NCIH2030_LUNG	amplicon5	0.018518518518518517	0.5740740740740741	0.07407407407407407	0.2916666666666667	0.041666666666666664
NCIH2030_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH2030_LUNG	amplicon7	1.0	0.0	0.0	0.0	0.0
NCIH2030_LUNG	amplicon8	0.0	0.5	0.25000000000000006	0.16666666666666669	0.08333333333333334
NCIH2030_LUNG	amplicon9	0.0	0.0	0.0	0.0	0.0
NCIH2052_PLEURA	amplicon1	0.016516516516516516	0.5240240240240239	0.04804804804804805	0.10210210210210208	0.3093093093093093
NCIH2066_LUNG	amplicon10	0.3333333333333333	0.16666666666666666	0.5	0.0	0.0
NCIH2066_LUNG	amplicon11	0.0	0.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon12	0.17111111111111113	0.5266666666666667	0.3022222222222222	0.0	0.0
NCIH2066_LUNG	amplicon13	0.14934027777777778	0.2456944444444445	0.47798611111111117	0.08465277777777777	0.042326388888888886
NCIH2066_LUNG	amplicon14	0.03703703703703703	0.8148148148148148	0.1481481481481481	0.0	0.0
NCIH2066_LUNG	amplicon15	1.0	0.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon16	1.0	0.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon17	0.0	0.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon18	1.0	0.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon19	1.0	0.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon1	0.4027777777777778	0.05	0.42777777777777776	0.05	0.06944444444444445
NCIH2066_LUNG	amplicon2	0.0	0.25	0.5	0.0	0.25
NCIH2066_LUNG	amplicon3	0.0	0.25	0.5	0.0	0.25
NCIH2066_LUNG	amplicon4	0.36640491150163784	0.12844572782816827	0.4549332325522802	0.034163832199546516	0.016052295918367356
NCIH2066_LUNG	amplicon5	0.0	0.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon7	0.0	1.0	0.0	0.0	0.0
NCIH2066_LUNG	amplicon8	0.2674074074074074	0.21925925925925935	0.4901851851851853	0.01851851851851852	0.00462962962962963
NCIH2066_LUNG	amplicon9	0.0	0.25	0.5	0.0	0.25
NCIH2081_LUNG	amplicon10	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon11	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon12	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon13	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon14	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon15	0.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon16	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon17	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon18	0.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon1	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
NCIH2081_LUNG	amplicon2	0.06944444444444443	0.5972222222222222	0.3333333333333333	0.0	0.0
NCIH2081_LUNG	amplicon3	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0
NCIH2081_LUNG	amplicon4	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon5	0.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon7	1.0	0.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon8	0.0	1.0	0.0	0.0	0.0
NCIH2081_LUNG	amplicon9	1.0	0.0	0.0	0.0	0.0
NCIH209_LUNG	amplicon1	0.0	1.0	0.0	0.0	0.0
NCIH211_LUNG	amplicon1	0.25	0.25	0.5	0.0	0.0
NCIH211_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
NCIH211_LUNG	amplicon3	1.0	0.0	0.0	0.0	0.0
NCIH2122_LUNG	amplicon1	0.06362825948234913	0.3324214229280666	0.30291063747983044	0.22606371730020883	0.07497596280954492
NCIH2170_LUNG	amplicon1	0.026234567901234566	0.1064814814814815	0.13271604938271606	0.2901234567901235	0.4444444444444444
NCIH2170_LUNG	amplicon2	0.01921470342522975	0.0	0.04928989139515457	0.0	0.9314954051796158
NCIH2170_LUNG	amplicon3	0.18898131716454697	0.19358720299714086	0.4933882973479247	0.08926550330277039	0.03477767918761708
NCIH2171_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH2171_LUNG	amplicon2	0.10865710364193469	0.2634410380042101	0.20174883167125862	0.2375938584513854	0.18855916823121122
NCIH2171_LUNG	amplicon3	0.4145454545454545	0.13272727272727275	0.45272727272727276	0.0	0.0
NCIH2196_LUNG	amplicon1	0.25	0.25	0.5	0.0	0.0
NCIH2196_LUNG	amplicon2	0.0	1.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon10	1.0	0.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon11	1.0	0.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon2	0.05694444444444443	0.6652777777777777	0.2777777777777778	0.0	0.0
NCIH2227_LUNG	amplicon3	0.0	0.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon4	0.25	0.25	0.5	0.0	0.0
NCIH2227_LUNG	amplicon5	1.0	0.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon7	1.0	0.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon8	1.0	0.0	0.0	0.0	0.0
NCIH2227_LUNG	amplicon9	0.0	0.0	0.0	0.0	0.0
NCIH2228_LUNG	amplicon1	0.18083333333333335	0.2368939393939394	0.43681818181818177	0.10898989898989898	0.036464646464646464
NCIH2286_LUNG	amplicon1	0.31878911564625845	0.19292139077853368	0.44281859410430846	0.03656084656084655	0.00891005291005291
NCIH2286_LUNG	amplicon2	0.03703703703703703	0.8148148148148148	0.1481481481481481	0.0	0.0
NCIH23_LUNG	amplicon10	0.046875	0.171875	0.34375	0.28125	0.15625
NCIH23_LUNG	amplicon11	0.0	1.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon12	0.0	0.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon13	0.0	0.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon14	0.0	0.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon15	1.0	0.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon2	0.0	0.8750000000000001	0.12499999999999999	0.0	0.0
NCIH23_LUNG	amplicon3	0.0	0.9206349206349207	0.06349206349206349	0.0	0.015873015873015872
NCIH23_LUNG	amplicon4	0.041666666666666664	0.7083333333333334	0.25	0.0	0.0
NCIH23_LUNG	amplicon5	0.0	1.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon6	0.0	1.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon7	0.0	0.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon8	0.0	0.0	0.0	0.0	0.0
NCIH23_LUNG	amplicon9	0.078125	0.703125	0.21875	0.0	0.0
NCIH3255_LUNG	amplicon10	0.3472222222222222	0.0	0.4722222222222222	0.0	0.18055555555555555
NCIH3255_LUNG	amplicon11	1.0	0.0	0.0	0.0	0.0
NCIH3255_LUNG	amplicon12	0.0	0.0	0.0	0.0	0.0
NCIH3255_LUNG	amplicon1	0.03125	0.75	0.13541666666666666	0.06597222222222222	0.01736111111111111
NCIH3255_LUNG	amplicon2	0.0	1.0	0.0	0.0	0.0
NCIH3255_LUNG	amplicon3	0.0	1.0	0.0	0.0	0.0
NCIH3255_LUNG	amplicon4	0.0	0.5	0.5	0.0	0.0
NCIH3255_LUNG	amplicon5	0.05228741496598639	0.28692743764172335	0.4662244897959184	0.08742630385487529	0.1071343537414966
NCIH3255_LUNG	amplicon6	0.1111111111111111	0.1111111111111111	0.4444444444444444	0.2222222222222222	0.1111111111111111
NCIH3255_LUNG	amplicon7	0.05555555555555555	0.18055555555555555	0.2222222222222222	0.3611111111111111	0.18055555555555555
NCIH3255_LUNG	amplicon8	0.2826018518518519	0.40871296296296283	0.30868518518518534	0.0	0.0
NCIH3255_LUNG	amplicon9	1.0	0.0	0.0	0.0	0.0
NCIH358_LUNG	amplicon1	0.0	0.25	0.5	0.0	0.25
NCIH446_LUNG	amplicon1	0.07438102324263042	0.14250442885487533	0.3157468820861678	0.18203373015873014	0.28533393565759635
NCIH446_LUNG	amplicon2	0.25	0.25	0.5	0.0	0.0
NCIH460_LUNG	amplicon1	0.0	0.29255555555555557	0.09	0.4398888888888889	0.17755555555555558
NCIH508_LARGE_INTESTINE	amplicon1	0.3210812418638804	0.05502190997676872	0.5004023563080296	0.04008777760344178	0.08340671424787963
NCIH510_LUNG	amplicon10	1.0	0.0	0.0	0.0	0.0
NCIH510_LUNG	amplicon1	0.16302448139749728	0.2604137696581128	0.374285611539073	0.13092403628117924	0.07135210112413765
NCIH510_LUNG	amplicon2	0.0	1.0	0.0	0.0	0.0
NCIH510_LUNG	amplicon3	0.087651071466114	0.39790327021169036	0.380970413919799	0.09839403973509932	0.035081204667297375
NCIH510_LUNG	amplicon4	0.0	0.0	0.0	0.0	0.0
NCIH510_LUNG	amplicon5	1.0	0.0	0.0	0.0	0.0
NCIH510_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH510_LUNG	amplicon7	0.0	1.0	0.0	0.0	0.0
NCIH510_LUNG	amplicon8	0.0	1.0	0.0	0.0	0.0
NCIH510_LUNG	amplicon9	0.006666666666666667	0.3877777777777778	0.2952777777777778	0.14472222222222222	0.16555555555555554
NCIH520_LUNG	amplicon1	0.07574074074074075	0.40907407407407415	0.33870370370370373	0.11611111111111111	0.06037037037037037
NCIH520_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
NCIH520_LUNG	amplicon3	0.21000000000000002	0.32	0.4699999999999999	0.0	0.0
NCIH520_LUNG	amplicon4	0.1967222222222222	0.24755555555555553	0.45988888888888885	0.07666666666666666	0.019166666666666665
NCIH520_LUNG	amplicon5	0.25	0.0	0.5	0.0	0.25
NCIH520_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH520_LUNG	amplicon7	0.0	0.0	0.0	0.0	0.0
NCIH520_LUNG	amplicon8	0.0	0.0	0.0	0.0	0.0
NCIH522_LUNG	amplicon1	0.0	1.0	0.0	0.0	0.0
NCIH522_LUNG	amplicon2	0.25	0.25	0.5	0.0	0.0
NCIH522_LUNG	amplicon3	0.09537962962962963	0.5557962962962962	0.3260740740740742	0.011000000000000001	0.01175
NCIH522_LUNG	amplicon4	1.0	0.0	0.0	0.0	0.0
NCIH522_LUNG	amplicon5	0.02222222222222222	0.888888888888889	0.08888888888888888	0.0	0.0
NCIH522_LUNG	amplicon6	1.0	0.0	0.0	0.0	0.0
NCIH524_LUNG	amplicon1	0.0	0.25	0.5	0.0	0.25
NCIH524_LUNG	amplicon2	0.0029531812725090037	0.039933640122715754	0.04416366546618648	0.1871855408830199	0.7257639722555689
NCIH526_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH526_LUNG	amplicon2	0.25	0.25	0.5	0.0	0.0
NCIH526_LUNG	amplicon3	0.0418803418803419	0.4077447816733529	0.2554667422524567	0.15491671027385318	0.13999142391999536
NCIH526_LUNG	amplicon4	0.22916666666666666	0.27083333333333337	0.5000000000000001	0.0	0.0
NCIH596_LUNG	amplicon1	0.0	0.25	0.5	0.0	0.25
NCIH596_LUNG	amplicon2	1.0	0.0	0.0	0.0	0.0
NCIH650_LUNG	amplicon10	0.0	0.0	0.0	0.0	0.0
NCIH650_LUNG	amplicon11	1.0	0.0	0.0	0.0	0.0
NCIH650_LUNG	amplicon12	1.0	0.0	0.0	0.0	0.0
NCIH650_LUNG	amplicon1	1.0	0.0	0.0	0.0	0.0
NCIH650_LUNG	amplicon2	0.0	0.25	0.5	0.0	0.25
NCIH650_LUNG	amplicon3	1.0	0.0	0.0	0.0	0.0
NCIH650_LUNG	amplicon4	0.054487179487179474	0.5865384615384616	0.35897435897435903	0.0	0.0
NCIH650_LUNG	amplicon5	0.16666666666666666	0.4166666666666667	0.4166666666666667	0.0	0.0
NCIH650_LUNG	amplicon6	0.11284722222222221	0.11805555555555555	0.65625	0.0	0.11284722222222221
NCIH650_LUNG	amplicon7	0.25	0.25	0.5	0.0	0.0
NCIH650_LUNG	amplicon8	0.0	0.0	0.0	0.0	0.0
NCIH650_LUNG	amplicon9	0.0	0.0	0.0	0.0	0.0
NCIH661_LUNG	amplicon10	1.0	0.0	0.0	0.0	0.0
NCIH661_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH661_LUNG	amplicon2	0.0	1.0	0.0	0.0	0.0
NCIH661_LUNG	amplicon3	0.0	0.0	0.0	0.0	0.0
NCIH661_LUNG	amplicon4	0.06944444444444445	0.5277777777777778	0.40277777777777773	0.0	0.0
NCIH661_LUNG	amplicon5	0.0	0.0	0.0	0.0	0.0
NCIH661_LUNG	amplicon6	0.2478298611111111	0.27907986111111116	0.40538194444444436	0.046875	0.020833333333333332
NCIH661_LUNG	amplicon7	0.4444444444444444	0.1111111111111111	0.4444444444444444	0.0	0.0
NCIH661_LUNG	amplicon8	0.4644444444444445	0.04999999999999999	0.4311111111111111	0.0	0.05444444444444443
NCIH661_LUNG	amplicon9	0.0	0.0	0.0	0.0	0.0
NCIH69_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH82_LUNG	amplicon1	0.08970984210402608	0.17612756212338132	0.37366497846565155	0.1872555709328526	0.1732420463740885
NCIH838_LUNG	amplicon1	0.0	0.75	0.25	0.0	0.0
NCIH838_LUNG	amplicon2	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0
NCIH838_LUNG	amplicon3	0.0765	0.23066666666666666	0.4906666666666667	0.09033333333333333	0.11183333333333334
NCIH838_LUNG	amplicon4	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
NCIH838_LUNG	amplicon5	0.296875	0.546875	0.15625	0.0	0.0
NCIH838_LUNG	amplicon6	0.2722222222222222	0.10138888888888889	0.48888888888888893	0.09166666666666666	0.04583333333333333
NCIH841_LUNG	amplicon1	1.0	0.0	0.0	0.0	0.0
NCIH841_LUNG	amplicon2	0.14722222222222223	0.4772222222222221	0.3755555555555556	0.0	0.0
NCIH841_LUNG	amplicon3	0.8842917162003352	0.004887664151583626	0.11033447477690957	0.0	0.00048614487117160945
NCIH841_LUNG	amplicon4	0.0	0.7	0.2	0.0	0.1
NCIH841_LUNG	amplicon5	1.0	0.0	0.0	0.0	0.0
NCIH841_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH841_LUNG	amplicon7	1.0	0.0	0.0	0.0	0.0
NCIH841_LUNG	amplicon8	0.19444444444444442	0.13888888888888887	0.5	0.1111111111111111	0.05555555555555555
NCIH889_LUNG	amplicon1	0.15	0.3646111111111111	0.1734814814814815	0.1924814814814815	0.11942592592592592
NCIH889_LUNG	amplicon2	0.32222222222222224	0.32222222222222224	0.3555555555555555	0.0	0.0
NCIH889_LUNG	amplicon3	0.19009523809523804	0.18747619047619044	0.4657619047619047	0.12199999999999997	0.034666666666666665
NCIH889_LUNG	amplicon4	0.0	0.25	0.5	0.0	0.25
NCIN87_STOMACH	amplicon1	0.25	0.25	0.5	0.0	0.0
NCIN87_STOMACH	amplicon2	0.658798181024612	0.0043940669319457205	0.3009593975671418	0.009954086317722684	0.02589426815857793
NCIN87_STOMACH	amplicon3	0.0	0.5	0.0	0.2	0.3
NIHOVCAR3_OVARY	amplicon10	0.0	0.0	0.0	0.0	0.0
NIHOVCAR3_OVARY	amplicon11	0.2638888888888889	0.12499999999999999	0.47222222222222227	0.09259259259259257	0.0462962962962963
NIHOVCAR3_OVARY	amplicon12	0.5	0.0	0.4166666666666667	0.0	0.08333333333333334
NIHOVCAR3_OVARY	amplicon13	0.0	0.0	0.0	0.0	0.0
NIHOVCAR3_OVARY	amplicon1	0.0	0.0	0.0	0.0	0.0
NIHOVCAR3_OVARY	amplicon2	0.25	0.25	0.5	0.0	0.0
NIHOVCAR3_OVARY	amplicon3	0.0	0.4444444444444444	0.4444444444444444	0.0	0.1111111111111111
NIHOVCAR3_OVARY	amplicon4	0.0	0.0	0.0	0.0	0.0
NIHOVCAR3_OVARY	amplicon5	0.03703703703703704	0.14814814814814817	0.5555555555555556	0.0	0.25925925925925924
NIHOVCAR3_OVARY	amplicon6	0.12290816326530613	0.13404336734693878	0.604515306122449	0.0	0.13853316326530613
NIHOVCAR3_OVARY	amplicon7	0.0	1.0	0.0	0.0	0.0
NIHOVCAR3_OVARY	amplicon8	0.05694444444444443	0.6277777777777778	0.2527777777777777	0.04999999999999999	0.012499999999999997
NIHOVCAR3_OVARY	amplicon9	0.03196296296296296	0.6045555555555556	0.2116296296296296	0.11944444444444444	0.032407407407407406
NUGC3_STOMACH	amplicon1	0.0	0.0	0.0	0.0	0.0
NUGC3_STOMACH	amplicon2	0.0	0.0	0.0	0.0	0.0
NUGC4_STOMACH	amplicon1	0.01282051282051282	0.8846153846153846	0.10256410256410256	0.0	0.0
NUGC4_STOMACH	amplicon2	0.05	0.85	0.1	0.0	0.0
OAW42_OVARY	amplicon1	0.0	0.0	0.0	0.0	0.0
OAW42_OVARY	amplicon2	0.052291666666666674	0.5147916666666666	0.3933333333333334	0.022916666666666672	0.01666666666666667
OAW42_OVARY	amplicon3	0.4166666666666667	0.08333333333333333	0.5	0.0	0.0
OAW42_OVARY	amplicon4	1.0	0.0	0.0	0.0	0.0
OCUM1_STOMACH	amplicon10	0.3238636363636364	0.14204545454545456	0.47348484848484856	0.045454545454545456	0.01515151515151515
OCUM1_STOMACH	amplicon1	1.0	0.0	0.0	0.0	0.0
OCUM1_STOMACH	amplicon2	0.040123456790123455	0.6265432098765432	0.10493827160493827	0.16049382716049382	0.06790123456790124
OCUM1_STOMACH	amplicon3	0.0	0.0	0.0	0.0	0.0
OCUM1_STOMACH	amplicon4	1.0	0.0	0.0	0.0	0.0
OCUM1_STOMACH	amplicon5	0.0	0.0	0.0	0.0	0.0
OCUM1_STOMACH	amplicon6	0.0	0.0	0.0	0.0	0.0
OCUM1_STOMACH	amplicon7	1.0	0.0	0.0	0.0	0.0
OCUM1_STOMACH	amplicon8	1.0	0.0	0.0	0.0	0.0
OCUM1_STOMACH	amplicon9	1.0	0.0	0.0	0.0	0.0
OE19_OESOPHAGUS	amplicon1	0.020833333333333332	0.8541666666666666	0.125	0.0	0.0
OE19_OESOPHAGUS	amplicon2	0.0008116883116883117	0.08670522186147189	0.025872564935064936	0.22918019480519491	0.6574303300865801
OE19_OESOPHAGUS	amplicon3	0.0	0.7236111111111111	0.016666666666666666	0.20277777777777778	0.05694444444444444
OE19_OESOPHAGUS	amplicon4	0.10775000000000001	0.47475000000000006	0.38750000000000007	0.026000000000000002	0.004
OE19_OESOPHAGUS	amplicon5	0.14384920634920634	0.3611111111111111	0.46825396825396826	0.017857142857142856	0.008928571428571428
ONS76_CENTRAL_NERVOUS_SYSTEM	amplicon1	0.10997942386831273	0.4986625514403291	0.37181069958847734	0.009259259259259259	0.010288065843621397
ONS76_CENTRAL_NERVOUS_SYSTEM	amplicon2	0.0	0.0	0.0	0.0	0.0
OSRC2_KIDNEY	amplicon1	0.04947916666666665	0.3458333333333333	0.4744791666666666	0.07135416666666665	0.05885416666666665
OV90_OVARY	amplicon1	0.0	1.0	0.0	0.0	0.0
OV90_OVARY	amplicon2	0.0	0.0	0.0	0.0	0.0
OV90_OVARY	amplicon3	0.4444444444444444	0.1111111111111111	0.4444444444444444	0.0	0.0
OV90_OVARY	amplicon4	0.0	1.0	0.0	0.0	0.0
OV90_OVARY	amplicon5	0.006944444444444444	0.09805555555555556	0.06944444444444445	0.21777777777777776	0.6077777777777778
OV90_OVARY	amplicon6	0.1310648148148148	0.4268981481481482	0.442037037037037	0.0	0.0
OV90_OVARY	amplicon7	0.0	0.0	0.0	0.0	0.0
OVCAR4_OVARY	amplicon1	0.05052083333333333	0.2090277777777778	0.5243055555555556	0.08645833333333333	0.12968749999999998
OVCAR4_OVARY	amplicon2	1.0	0.0	0.0	0.0	0.0
OVCAR4_OVARY	amplicon3	1.0	0.0	0.0	0.0	0.0
OVCAR4_OVARY	amplicon4	1.0	0.0	0.0	0.0	0.0
OVCAR4_OVARY	amplicon5	1.0	0.0	0.0	0.0	0.0
OVCAR4_OVARY	amplicon6	0.0	0.5625	0.16666666666666666	0.20833333333333331	0.0625
OVCAR8_OVARY	amplicon1	0.0	0.25	0.5	0.0	0.25
OVCAR8_OVARY	amplicon2	0.0	0.25	0.5	0.0	0.25
OVCAR8_OVARY	amplicon3	0.0	0.15	0.5	0.0	0.35
OVCAR8_OVARY	amplicon4	0.0	0.0	0.0	0.0	0.0
OVCAR8_OVARY	amplicon5	0.4444444444444444	0.1111111111111111	0.4444444444444444	0.0	0.0
OVCAR8_OVARY	amplicon6	0.0	0.25	0.5	0.0	0.25
OVCAR8_OVARY	amplicon7	0.14814814814814817	0.0	0.48148148148148145	0.0	0.37037037037037035
OVCAR8_OVARY	amplicon8	0.0	1.0	0.0	0.0	0.0
OVSAHO_OVARY	amplicon10	0.0	0.0	0.0	0.0	0.0
OVSAHO_OVARY	amplicon11	0.0	0.0	0.0	0.0	0.0
OVSAHO_OVARY	amplicon12	0.0	1.0	0.0	0.0	0.0
OVSAHO_OVARY	amplicon13	1.0	0.0	0.0	0.0	0.0
OVSAHO_OVARY	amplicon1	0.0	0.25	0.5	0.0	0.25
OVSAHO_OVARY	amplicon2	0.052083333333333336	0.20833333333333334	0.6458333333333334	0.0	0.09375000000000001
OVSAHO_OVARY	amplicon3	0.09722222222222222	0.47222222222222227	0.4305555555555556	0.0	0.0
OVSAHO_OVARY	amplicon4	0.0	0.25	0.5	0.0	0.25
OVSAHO_OVARY	amplicon5	0.0	0.0	0.0	0.0	0.0
OVSAHO_OVARY	amplicon6	0.0	0.25	0.5	0.0	0.25
OVSAHO_OVARY	amplicon7	0.25	0.25	0.5	0.0	0.0
OVSAHO_OVARY	amplicon8	0.0	0.25	0.5	0.0	0.25
OVSAHO_OVARY	amplicon9	0.0625	0.25	0.625	0.0	0.0625
PANC0327_PANCREAS	amplicon1	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0
PANC0327_PANCREAS	amplicon2	0.5277777777777778	0.08333333333333333	0.38888888888888884	0.0	0.0
PANC0327_PANCREAS	amplicon3	0.12500000000000003	0.4583333333333333	0.4166666666666667	0.0	0.0
PANC1005_PANCREAS	amplicon1	0.25	0.25	0.5	0.0	0.0
PANC1_PANCREAS	amplicon1	0.0	0.5585466914038342	0.1953329210472068	0.15813646670789527	0.0879839208410637
PANC1_PANCREAS	amplicon2	0.0	0.0	0.0	0.0	0.0
PATU8988T_PANCREAS	amplicon1	0.24074074074074073	0.037037037037037035	0.46296296296296297	0.05555555555555556	0.20370370370370372
PATU8988T_PANCREAS	amplicon2	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
PATU8988T_PANCREAS	amplicon3	0.11111111111111109	0.11111111111111109	0.4444444444444444	0.22222222222222218	0.11111111111111109
PATU8988T_PANCREAS	amplicon4	0.0	0.0	0.0	0.0	0.0
PATU8988T_PANCREAS	amplicon5	1.0	0.0	0.0	0.0	0.0
